id_puce,lot_id,défectueux
9106,456,Non défectueux
9107,456,Non défectueux
9108,456,Non défectueux
9109,456,Non défectueux
9110,456,Défectueux
9111,456,Non défectueux
9112,456,Non défectueux
9113,456,Non défectueux
9114,456,Non défectueux
9115,456,Non défectueux
9116,456,Non défectueux
9117,456,Non défectueux
9118,456,Défectueux
9119,456,Non défectueux
9120,456,Non défectueux
9121,457,Non défectueux
9122,457,Non défectueux
9123,457,Non défectueux
9124,457,Non défectueux
9125,457,Non défectueux
9126,457,Non défectueux
9127,457,Non défectueux
9128,457,Non défectueux
9129,457,Non défectueux
9130,457,Non défectueux
9131,457,Non défectueux
9132,457,Non défectueux
9133,457,Défectueux
9134,457,Non défectueux
9135,457,Non défectueux
9136,457,Non défectueux
9137,457,Non défectueux
9138,457,Non défectueux
9139,457,Non défectueux
9140,457,Non défectueux
9141,458,Non défectueux
9142,458,Défectueux
9143,458,Non défectueux
9144,458,Non défectueux
9145,458,Non défectueux
9146,458,Non défectueux
9147,458,Non défectueux
9148,458,Non défectueux
9149,458,Non défectueux
9150,458,Non défectueux
9151,458,Non défectueux
9152,458,Défectueux
9153,458,Non défectueux
9154,458,Non défectueux
9155,458,Non défectueux
9156,458,Non défectueux
9157,458,Non défectueux
9158,458,Non défectueux
9159,458,Non défectueux
9160,458,Défectueux
9161,459,Non défectueux
9162,459,Non défectueux
9163,459,Non défectueux
9164,459,Non défectueux
9165,459,Non défectueux
9166,459,Non défectueux
9167,459,Non défectueux
9168,459,Non défectueux
9169,459,Non défectueux
9170,459,Non défectueux
9171,459,Non défectueux
9172,459,Défectueux
9173,459,Non défectueux
9174,459,Non défectueux
9175,459,Défectueux
9176,459,Non défectueux
9177,459,Non défectueux
9178,459,Non défectueux
9179,459,Non défectueux
9180,459,Défectueux
9181,460,Non défectueux
9182,460,Non défectueux
9183,460,Non défectueux
9184,460,Non défectueux
9185,460,Non défectueux
9186,460,Non défectueux
9187,460,Non défectueux
9188,460,Non défectueux
9189,460,Non défectueux
9190,460,Non défectueux
9191,460,Non défectueux
9192,460,Non défectueux
9193,460,Non défectueux
9194,460,Non défectueux
9195,460,Non défectueux
9196,460,Non défectueux
9197,460,Non défectueux
9198,460,Non défectueux
9199,460,Défectueux
9200,460,Non défectueux
9201,461,Non défectueux
9202,461,Défectueux
9203,461,Non défectueux
9204,461,Non défectueux
9205,461,Défectueux
9206,461,Non défectueux
9207,461,Non défectueux
9208,461,Non défectueux
9209,461,Non défectueux
9210,461,Non défectueux
9211,461,Non défectueux
9212,461,Non défectueux
9213,461,Défectueux
9214,461,Non défectueux
9215,461,Défectueux
9216,461,Non défectueux
9217,461,Non défectueux
9218,461,Non défectueux
9219,461,Non défectueux
9220,461,Non défectueux
9221,462,Non défectueux
9222,462,Défectueux
9223,462,Non défectueux
9224,462,Non défectueux
9225,462,Non défectueux
9226,462,Non défectueux
9227,462,Non défectueux
9228,462,Non défectueux
9229,462,Non défectueux
9230,462,Non défectueux
9231,462,Non défectueux
9232,462,Non défectueux
9233,462,Non défectueux
9234,462,Non défectueux
9235,462,Défectueux
9236,462,Non défectueux
9237,462,Non défectueux
9238,462,Non défectueux
9239,462,Non défectueux
9240,462,Non défectueux
9241,463,Non défectueux
9242,463,Non défectueux
9243,463,Non défectueux
9244,463,Non défectueux
9245,463,Non défectueux
9246,463,Non défectueux
9247,463,Non défectueux
9248,463,Non défectueux
9249,463,Non défectueux
9250,463,Non défectueux
9251,463,Non défectueux
9252,463,Non défectueux
9253,463,Non défectueux
9254,463,Non défectueux
9255,463,Non défectueux
9256,463,Non défectueux
9257,463,Non défectueux
9258,463,Non défectueux
9259,463,Non défectueux
9260,463,Défectueux
9261,464,Non défectueux
9262,464,Non défectueux
9263,464,Non défectueux
9264,464,Non défectueux
9265,464,Non défectueux
9266,464,Non défectueux
9267,464,Non défectueux
9268,464,Non défectueux
9269,464,Non défectueux
9270,464,Non défectueux
9271,464,Non défectueux
9272,464,Non défectueux
9273,464,Non défectueux
9274,464,Non défectueux
9275,464,Défectueux
9276,464,Non défectueux
9277,464,Non défectueux
9278,464,Non défectueux
9279,464,Non défectueux
9280,464,Non défectueux
9281,465,Non défectueux
9282,465,Non défectueux
9283,465,Non défectueux
9284,465,Non défectueux
9285,465,Non défectueux
9286,465,Non défectueux
9287,465,Non défectueux
9288,465,Non défectueux
9289,465,Non défectueux
9290,465,Non défectueux
9291,465,Non défectueux
9292,465,Non défectueux
9293,465,Non défectueux
9294,465,Défectueux
9295,465,Non défectueux
9296,465,Défectueux
9297,465,Non défectueux
9298,465,Non défectueux
9299,465,Non défectueux
9300,465,Non défectueux
9301,466,Non défectueux
9302,466,Non défectueux
9303,466,Non défectueux
9304,466,Non défectueux
9305,466,Non défectueux
9306,466,Non défectueux
9307,466,Non défectueux
9308,466,Non défectueux
9309,466,Non défectueux
9310,466,Non défectueux
9311,466,Non défectueux
9312,466,Non défectueux
9313,466,Non défectueux
9314,466,Non défectueux
9315,466,Non défectueux
9316,466,Non défectueux
9317,466,Non défectueux
9318,466,Non défectueux
9319,466,Non défectueux
9320,466,Non défectueux
9321,467,Non défectueux
9322,467,Non défectueux
9323,467,Non défectueux
9324,467,Non défectueux
9325,467,Non défectueux
9326,467,Non défectueux
9327,467,Non défectueux
9328,467,Non défectueux
9329,467,Défectueux
9330,467,Non défectueux
9331,467,Non défectueux
9332,467,Non défectueux
9333,467,Non défectueux
9334,467,Non défectueux
9335,467,Défectueux
9336,467,Non défectueux
9337,467,Non défectueux
9338,467,Non défectueux
9339,467,Non défectueux
9340,467,Non défectueux
9341,468,Non défectueux
9342,468,Non défectueux
9343,468,Non défectueux
9344,468,Défectueux
9345,468,Non défectueux
9346,468,Non défectueux
9347,468,Non défectueux
9348,468,Non défectueux
9349,468,Non défectueux
9350,468,Non défectueux
9351,468,Non défectueux
9352,468,Non défectueux
9353,468,Non défectueux
9354,468,Non défectueux
9355,468,Non défectueux
9356,468,Non défectueux
9357,468,Non défectueux
9358,468,Non défectueux
9359,468,Non défectueux
9360,468,Non défectueux
9361,469,Non défectueux
9362,469,Non défectueux
9363,469,Non défectueux
9364,469,Non défectueux
9365,469,Non défectueux
9366,469,Non défectueux
9367,469,Non défectueux
9368,469,Non défectueux
9369,469,Non défectueux
9370,469,Non défectueux
9371,469,Non défectueux
9372,469,Non défectueux
9373,469,Non défectueux
9374,469,Non défectueux
9375,469,Non défectueux
9376,469,Non défectueux
9377,469,Non défectueux
9378,469,Non défectueux
9379,469,Non défectueux
9380,469,Non défectueux
9381,470,Non défectueux
9382,470,Non défectueux
9383,470,Non défectueux
9384,470,Non défectueux
9385,470,Non défectueux
9386,470,Non défectueux
9387,470,Non défectueux
9388,470,Non défectueux
9389,470,Non défectueux
9390,470,Non défectueux
9391,470,Non défectueux
9392,470,Non défectueux
9393,470,Non défectueux
9394,470,Non défectueux
9395,470,Non défectueux
9396,470,Non défectueux
9397,470,Non défectueux
9398,470,Non défectueux
9399,470,Défectueux
9400,470,Non défectueux
9401,471,Défectueux
9402,471,Non défectueux
9403,471,Non défectueux
9404,471,Non défectueux
9405,471,Non défectueux
9406,471,Non défectueux
9407,471,Non défectueux
9408,471,Non défectueux
9409,471,Non défectueux
9410,471,Non défectueux
9411,471,Défectueux
9412,471,Non défectueux
9413,471,Défectueux
9414,471,Non défectueux
9415,471,Non défectueux
9416,471,Non défectueux
9417,471,Non défectueux
9418,471,Non défectueux
9419,471,Non défectueux
9420,471,Non défectueux
9421,472,Non défectueux
9422,472,Non défectueux
9423,472,Non défectueux
9424,472,Non défectueux
9425,472,Non défectueux
9426,472,Non défectueux
9427,472,Non défectueux
9428,472,Non défectueux
9429,472,Non défectueux
9430,472,Défectueux
9431,472,Non défectueux
9432,472,Non défectueux
9433,472,Non défectueux
9434,472,Non défectueux
9435,472,Non défectueux
9436,472,Non défectueux
9437,472,Non défectueux
9438,472,Non défectueux
9439,472,Non défectueux
9440,472,Non défectueux
9441,473,Non défectueux
9442,473,Non défectueux
9443,473,Non défectueux
9444,473,Non défectueux
9445,473,Non défectueux
9446,473,Non défectueux
9447,473,Non défectueux
9448,473,Non défectueux
9449,473,Non défectueux
9450,473,Non défectueux
9451,473,Non défectueux
9452,473,Non défectueux
9453,473,Non défectueux
9454,473,Défectueux
9455,473,Non défectueux
9456,473,Non défectueux
9457,473,Non défectueux
9458,473,Défectueux
9459,473,Non défectueux
9460,473,Non défectueux
9461,474,Non défectueux
9462,474,Non défectueux
9463,474,Défectueux
9464,474,Non défectueux
9465,474,Non défectueux
9466,474,Non défectueux
9467,474,Non défectueux
9468,474,Défectueux
9469,474,Défectueux
9470,474,Non défectueux
9471,474,Non défectueux
9472,474,Non défectueux
9473,474,Non défectueux
9474,474,Non défectueux
9475,474,Non défectueux
9476,474,Non défectueux
9477,474,Non défectueux
9478,474,Non défectueux
9479,474,Non défectueux
9480,474,Défectueux
9481,475,Non défectueux
9482,475,Non défectueux
9483,475,Non défectueux
9484,475,Non défectueux
9485,475,Non défectueux
9486,475,Non défectueux
9487,475,Non défectueux
9488,475,Non défectueux
9489,475,Non défectueux
9490,475,Non défectueux
9491,475,Non défectueux
9492,475,Non défectueux
9493,475,Non défectueux
9494,475,Non défectueux
9495,475,Non défectueux
9496,475,Non défectueux
9497,475,Non défectueux
9498,475,Non défectueux
9499,475,Non défectueux
9500,475,Non défectueux
9501,476,Non défectueux
9502,476,Non défectueux
9503,476,Non défectueux
9504,476,Non défectueux
9505,476,Non défectueux
9506,476,Non défectueux
9507,476,Non défectueux
9508,476,Non défectueux
9509,476,Non défectueux
9510,476,Non défectueux
9511,476,Non défectueux
9512,476,Défectueux
9513,476,Non défectueux
9514,476,Non défectueux
9515,476,Non défectueux
9516,476,Non défectueux
9517,476,Non défectueux
9518,476,Non défectueux
9519,476,Non défectueux
9520,476,Non défectueux
9521,477,Non défectueux
9522,477,Non défectueux
9523,477,Non défectueux
9524,477,Non défectueux
9525,477,Non défectueux
9526,477,Non défectueux
9527,477,Non défectueux
9528,477,Non défectueux
9529,477,Non défectueux
9530,477,Non défectueux
9531,477,Non défectueux
9532,477,Non défectueux
9533,477,Non défectueux
9534,477,Non défectueux
9535,477,Non défectueux
9536,477,Non défectueux
9537,477,Non défectueux
9538,477,Non défectueux
9539,477,Non défectueux
9540,477,Non défectueux
9541,478,Non défectueux
9542,478,Non défectueux
9543,478,Non défectueux
9544,478,Non défectueux
9545,478,Non défectueux
9546,478,Non défectueux
9547,478,Non défectueux
9548,478,Non défectueux
9549,478,Défectueux
9550,478,Non défectueux
9551,478,Non défectueux
9552,478,Non défectueux
9553,478,Non défectueux
9554,478,Non défectueux
9555,478,Non défectueux
9556,478,Non défectueux
9557,478,Non défectueux
9558,478,Non défectueux
9559,478,Non défectueux
9560,478,Non défectueux
9561,479,Non défectueux
9562,479,Non défectueux
9563,479,Non défectueux
9564,479,Non défectueux
9565,479,Non défectueux
9566,479,Non défectueux
9567,479,Non défectueux
9568,479,Non défectueux
9569,479,Non défectueux
9570,479,Non défectueux
9571,479,Non défectueux
9572,479,Non défectueux
9573,479,Non défectueux
9574,479,Non défectueux
9575,479,Défectueux
9576,479,Non défectueux
9577,479,Non défectueux
9578,479,Non défectueux
9579,479,Défectueux
9580,479,Non défectueux
9581,480,Non défectueux
9582,480,Défectueux
9583,480,Non défectueux
9584,480,Non défectueux
9585,480,Non défectueux
9586,480,Défectueux
9587,480,Défectueux
9588,480,Non défectueux
9589,480,Défectueux
9590,480,Non défectueux
9591,480,Non défectueux
9592,480,Non défectueux
9593,480,Non défectueux
9594,480,Non défectueux
9595,480,Non défectueux
9596,480,Non défectueux
9597,480,Non défectueux
9598,480,Non défectueux
9599,480,Non défectueux
9600,480,Non défectueux
9601,481,Non défectueux
9602,481,Non défectueux
9603,481,Non défectueux
9604,481,Non défectueux
9605,481,Non défectueux
9606,481,Non défectueux
9607,481,Non défectueux
9608,481,Non défectueux
9609,481,Non défectueux
9610,481,Non défectueux
9611,481,Non défectueux
9612,481,Non défectueux
9613,481,Défectueux
9614,481,Non défectueux
9615,481,Non défectueux
9616,481,Non défectueux
9617,481,Non défectueux
9618,481,Non défectueux
9619,481,Non défectueux
9620,481,Non défectueux
9621,482,Non défectueux
9622,482,Non défectueux
9623,482,Non défectueux
9624,482,Non défectueux
9625,482,Non défectueux
9626,482,Non défectueux
9627,482,Non défectueux
9628,482,Non défectueux
9629,482,Non défectueux
9630,482,Non défectueux
9631,482,Défectueux
9632,482,Non défectueux
9633,482,Non défectueux
9634,482,Non défectueux
9635,482,Non défectueux
9636,482,Non défectueux
9637,482,Non défectueux
9638,482,Non défectueux
9639,482,Non défectueux
9640,482,Non défectueux
9641,483,Non défectueux
9642,483,Non défectueux
9643,483,Non défectueux
9644,483,Non défectueux
9645,483,Non défectueux
9646,483,Non défectueux
9647,483,Non défectueux
9648,483,Non défectueux
9649,483,Non défectueux
9650,483,Non défectueux
9651,483,Non défectueux
9652,483,Non défectueux
9653,483,Non défectueux
9654,483,Non défectueux
9655,483,Non défectueux
9656,483,Non défectueux
9657,483,Non défectueux
9658,483,Non défectueux
9659,483,Non défectueux
9660,483,Non défectueux
9661,484,Non défectueux
9662,484,Non défectueux
9663,484,Non défectueux
9664,484,Non défectueux
9665,484,Défectueux
9666,484,Non défectueux
9667,484,Non défectueux
9668,484,Non défectueux
9669,484,Non défectueux
9670,484,Non défectueux
9671,484,Non défectueux
9672,484,Non défectueux
9673,484,Non défectueux
9674,484,Non défectueux
9675,484,Non défectueux
9676,484,Non défectueux
9677,484,Non défectueux
9678,484,Non défectueux
9679,484,Non défectueux
9680,484,Non défectueux
9681,485,Non défectueux
9682,485,Non défectueux
9683,485,Non défectueux
9684,485,Non défectueux
9685,485,Non défectueux
9686,485,Non défectueux
9687,485,Non défectueux
9688,485,Non défectueux
9689,485,Défectueux
9690,485,Défectueux
9691,485,Non défectueux
9692,485,Non défectueux
9693,485,Non défectueux
9694,485,Non défectueux
9695,485,Défectueux
9696,485,Non défectueux
9697,485,Non défectueux
9698,485,Non défectueux
9699,485,Non défectueux
9700,485,Non défectueux
9701,486,Non défectueux
9702,486,Non défectueux
9703,486,Non défectueux
9704,486,Non défectueux
9705,486,Non défectueux
9706,486,Non défectueux
9707,486,Non défectueux
9708,486,Non défectueux
9709,486,Non défectueux
9710,486,Défectueux
9711,486,Non défectueux
9712,486,Non défectueux
9713,486,Non défectueux
9714,486,Non défectueux
9715,486,Non défectueux
9716,486,Non défectueux
9717,486,Non défectueux
9718,486,Non défectueux
9719,486,Non défectueux
9720,486,Non défectueux
9721,487,Non défectueux
9722,487,Non défectueux
9723,487,Défectueux
9724,487,Non défectueux
9725,487,Non défectueux
9726,487,Non défectueux
9727,487,Non défectueux
9728,487,Non défectueux
9729,487,Non défectueux
9730,487,Non défectueux
9731,487,Non défectueux
9732,487,Non défectueux
9733,487,Non défectueux
9734,487,Non défectueux
9735,487,Non défectueux
9736,487,Non défectueux
9737,487,Non défectueux
9738,487,Non défectueux
9739,487,Non défectueux
9740,487,Défectueux
9741,488,Non défectueux
9742,488,Non défectueux
9743,488,Non défectueux
9744,488,Non défectueux
9745,488,Non défectueux
9746,488,Non défectueux
9747,488,Non défectueux
9748,488,Non défectueux
9749,488,Non défectueux
9750,488,Non défectueux
9751,488,Défectueux
9752,488,Non défectueux
9753,488,Non défectueux
9754,488,Non défectueux
9755,488,Non défectueux
9756,488,Non défectueux
9757,488,Non défectueux
